qs1,qs2,qs3,qs4,qs5,merge1,partition_sort
0.054579973220825195,0.07446599006652832,0.0754539966583252,0.060759782791137695,0.0611729621887207,0.06457281112670898,0.036596059799194336
0.0643930435180664,0.07042717933654785,0.07690691947937012,0.06514310836791992,0.06012892723083496,0.06834006309509277,0.03796982765197754
0.05830812454223633,0.0696268081665039,0.07264900207519531,0.06290197372436523,0.06153607368469238,0.06876325607299805,0.03997302055358887
0.04998016357421875,0.06652498245239258,0.06900191307067871,0.06296491622924805,0.061666011810302734,0.11808919906616211,0.061821937561035156
0.06032276153564453,0.07553625106811523,0.07680630683898926,0.08694005012512207,0.08616185188293457,0.08998417854309082,0.04213380813598633
0.051802873611450195,0.06363296508789062,0.06236124038696289,0.05401110649108887,0.061441898345947266,0.05053591728210449,0.0293729305267334
0.04334902763366699,0.055760860443115234,0.05194497108459473,0.05008268356323242,0.049421072006225586,0.05152106285095215,0.026001930236816406
0.0414578914642334,0.05425095558166504,0.04854297637939453,0.054212093353271484,0.054277896881103516,0.05229783058166504,0.028477191925048828
0.04077506065368652,0.05236196517944336,0.052893877029418945,0.05050206184387207,0.04631328582763672,0.057569026947021484,0.02869868278503418
0.07015705108642578,0.0489499568939209,0.06529092788696289,0.0640249252319336,0.05096101760864258,0.050859928131103516,0.024828195571899414
0.038572072982788086,0.04956507682800293,0.047942161560058594,0.052590131759643555,0.052948951721191406,0.05265998840332031,0.0266568660736084
0.039067983627319336,0.0524899959564209,0.050995826721191406,0.04830002784729004,0.04991936683654785,0.0514531135559082,0.02490401268005371
0.03721785545349121,0.0530848503112793,0.04868602752685547,0.05116105079650879,0.04899477958679199,0.049798011779785156,0.02524113655090332
0.03758716583251953,0.050820112228393555,0.05188608169555664,0.051096200942993164,0.048689842224121094,0.0516207218170166,0.025414228439331055
0.03568887710571289,0.0494847297668457,0.05591893196105957,0.052321672439575195,0.04950714111328125,0.0541996955871582,0.025055885314941406
0.04162001609802246,0.04934215545654297,0.04737401008605957,0.047226905822753906,0.047601938247680664,0.05238699913024902,0.027883052825927734
0.04008913040161133,0.05119585990905762,0.052336931228637695,0.04632997512817383,0.04956412315368652,0.0499730110168457,0.025176286697387695
0.0373539924621582,0.05244112014770508,0.04928016662597656,0.0544891357421875,0.04889702796936035,0.05332589149475098,0.029327869415283203
0.04144287109375,0.050843238830566406,0.0569462776184082,0.06672525405883789,0.06793975830078125,0.18340206146240234,0.27050304412841797
0.07224702835083008,0.07573723793029785,0.2962770462036133,0.13607406616210938,0.11384177207946777,0.20167016983032227,0.048178911209106445
0.07016873359680176,0.10813093185424805,0.10125088691711426,0.1015629768371582,0.10130524635314941,0.11679697036743164,0.029714107513427734
0.05533599853515625,0.06100583076477051,0.060645103454589844,0.06559276580810547,0.06403899192810059,0.07282590866088867,0.03601193428039551
0.05209708213806152,0.06467080116271973,0.06751298904418945,0.05706214904785156,0.061608314514160156,0.06474781036376953,0.030276775360107422
0.05412793159484863,0.07350707054138184,0.11324000358581543,0.11480188369750977,0.05858182907104492,0.05353903770446777,0.027065277099609375
0.036933183670043945,0.049278974533081055,0.05103802680969238,0.07624125480651855,0.0792849063873291,0.10813212394714355,0.0589292049407959
0.06476998329162598,0.07520890235900879,0.08664679527282715,0.06372380256652832,0.0654747486114502,0.13219809532165527,0.06087803840637207
0.044137001037597656,0.06489706039428711,0.09202289581298828,0.15947604179382324,0.1333456039428711,0.0580601692199707,0.029822826385498047
0.042613983154296875,0.05763983726501465,0.056643009185791016,0.04941701889038086,0.04672408103942871,0.055504798889160156,0.02622699737548828
0.036767005920410156,0.05450916290283203,0.05703997611999512,0.045599937438964844,0.04626297950744629,0.06641507148742676,0.044534921646118164
0.08362102508544922,0.10767006874084473,0.08331084251403809,0.08889389038085938,0.07370114326477051,0.07632613182067871,0.04895615577697754
0.055995941162109375,0.2236158847808838,0.0646352767944336,0.04747486114501953,0.047516822814941406,0.09012985229492188,0.04289722442626953
0.09045600891113281,0.07295680046081543,0.057100772857666016,0.05298209190368652,0.05355119705200195,0.06995511054992676,0.02856612205505371
0.03751397132873535,0.04855799674987793,0.049345970153808594,0.04407501220703125,0.0473630428314209,0.05321192741394043,0.025766849517822266
0.03646588325500488,0.05546402931213379,0.05064201354980469,0.047094106674194336,0.050817012786865234,0.051241159439086914,0.031614065170288086
0.04709792137145996,0.05622410774230957,0.05189108848571777,0.052617788314819336,0.04905819892883301,0.053078651428222656,0.0274350643157959
0.03790116310119629,0.05151104927062988,0.05053281784057617,0.0459589958190918,0.050846099853515625,0.05056881904602051,0.025166034698486328
0.04005074501037598,0.052123308181762695,0.04819130897521973,0.049404144287109375,0.04740619659423828,0.052748918533325195,0.026645898818969727
0.0377039909362793,0.05064105987548828,0.04838705062866211,0.05046582221984863,0.04784512519836426,0.05450320243835449,0.026669025421142578
0.03996586799621582,0.052484750747680664,0.04981398582458496,0.05220389366149902,0.04902911186218262,0.05067706108093262,0.025552034378051758
0.05129384994506836,0.05213522911071777,0.05466604232788086,0.04755401611328125,0.047586917877197266,0.05190396308898926,0.026024818420410156
0.03649091720581055,0.056329965591430664,0.04816794395446777,0.04606008529663086,0.04942893981933594,0.050399065017700195,0.028141021728515625
0.04121112823486328,0.05280184745788574,0.05137896537780762,0.051177024841308594,0.04772496223449707,0.05423998832702637,0.026266098022460938
0.04217386245727539,0.04750418663024902,0.04837298393249512,0.05007004737854004,0.05353188514709473,0.05872678756713867,0.037325143814086914
0.11834597587585449,0.16063284873962402,0.08566498756408691,0.07088494300842285,0.06466889381408691,0.2817678451538086,0.10961580276489258
0.1445169448852539,0.40088796615600586,0.1301419734954834,0.23148703575134277,0.16773414611816406,0.06274104118347168,0.0427699089050293
0.04911303520202637,0.11169695854187012,0.1526179313659668,0.0654609203338623,0.07173395156860352,0.07690000534057617,0.03673076629638672
0.06276917457580566,0.07297992706298828,0.07770323753356934,0.07351231575012207,0.07319903373718262,0.07088589668273926,0.03547501564025879
0.05270504951477051,0.07597708702087402,0.0813608169555664,0.05137205123901367,0.06316494941711426,0.36225366592407227,0.04917287826538086
0.06559109687805176,0.058773040771484375,0.05151486396789551,0.05486488342285156,0.048313140869140625,0.052993059158325195,0.03436899185180664
0.04974079132080078,0.14731502532958984,0.0639948844909668,0.056674957275390625,0.05922389030456543,0.06151604652404785,0.03667569160461426
0.051841020584106445,0.058042049407958984,0.08325600624084473,0.0764610767364502,0.05183005332946777,0.05052518844604492,0.0269472599029541
0.04168701171875,0.058046817779541016,0.06868100166320801,0.06730294227600098,0.053977251052856445,0.07280778884887695,0.0392000675201416
0.037841796875,0.04914402961730957,0.05059313774108887,0.0510251522064209,0.048316001892089844,0.052594900131225586,0.027373075485229492
0.04204201698303223,0.07877302169799805,0.08700108528137207,0.06505990028381348,0.050672054290771484,0.05473923683166504,0.026057958602905273
0.03847193717956543,0.0545809268951416,0.048566579818725586,0.048528194427490234,0.05054497718811035,0.05529308319091797,0.026286840438842773
0.045469045639038086,0.05937385559082031,0.059258222579956055,0.06148409843444824,0.05486106872558594,0.05348992347717285,0.026979923248291016
0.04055190086364746,0.04805803298950195,0.0512540340423584,0.044783830642700195,0.04625201225280762,0.05057382583618164,0.026437044143676758
0.039380788803100586,0.04934883117675781,0.05223703384399414,0.05267786979675293,0.04465675354003906,0.05031013488769531,0.02496623992919922
0.03727602958679199,0.048204898834228516,0.04847311973571777,0.05111885070800781,0.048110246658325195,0.05267596244812012,0.02862095832824707
0.03895401954650879,0.056952714920043945,0.06952691078186035,0.062120914459228516,0.06185793876647949,0.07108616828918457,0.025636672973632812
0.05401492118835449,0.0733177661895752,0.06543898582458496,0.062026023864746094,0.05447721481323242,0.055831193923950195,0.0340878963470459
0.04805135726928711,0.20795893669128418,0.06982088088989258,0.06306290626525879,0.04927825927734375,0.05132412910461426,0.025353193283081055
0.04012489318847656,0.0478060245513916,0.0539400577545166,0.06003689765930176,0.05267500877380371,0.05672597885131836,0.02819514274597168
0.04886579513549805,0.08708500862121582,0.06074810028076172,0.07521629333496094,0.07259011268615723,0.09082603454589844,0.05101609230041504
0.06284499168395996,0.10257792472839355,0.1807537078857422,0.06180310249328613,0.0605618953704834,0.062402963638305664,0.03327512741088867
0.04886913299560547,0.07289600372314453,0.06266403198242188,0.05387687683105469,0.054474830627441406,0.06050992012023926,0.0308530330657959
0.04975008964538574,0.06731605529785156,0.05150794982910156,0.04718375205993652,0.0519869327545166,0.05425000190734863,0.026201963424682617
0.03963613510131836,0.047746896743774414,0.05609917640686035,0.05575680732727051,0.0628211498260498,0.05164217948913574,0.0278778076171875
0.0384676456451416,0.05180501937866211,0.04930400848388672,0.06351280212402344,0.06648588180541992,0.11476707458496094,0.03725004196166992
0.04373621940612793,0.06160736083984375,0.05357074737548828,0.05819201469421387,0.05216407775878906,0.05524396896362305,0.029201030731201172
0.08719992637634277,0.13296818733215332,0.09203815460205078,0.06831789016723633,0.07775282859802246,0.08025693893432617,0.03890419006347656
0.06628990173339844,0.09661483764648438,0.07443690299987793,0.04813098907470703,0.047215938568115234,0.051299095153808594,0.02476191520690918
0.03637886047363281,0.052510976791381836,0.05263185501098633,0.05473470687866211,0.04734301567077637,0.055750370025634766,0.030224084854125977
0.03839516639709473,0.0481717586517334,0.05568194389343262,0.048047780990600586,0.04808402061462402,0.0505681037902832,0.025777816772460938
0.04628896713256836,0.09092092514038086,0.05370211601257324,0.08804035186767578,0.05100202560424805,0.05094313621520996,0.026018142700195312
0.03709697723388672,0.048630714416503906,0.05426597595214844,0.05594229698181152,0.04851889610290527,0.05216264724731445,0.026113033294677734
0.03782081604003906,0.048490047454833984,0.048888206481933594,0.049848079681396484,0.046655893325805664,0.05044412612915039,0.029291868209838867
0.05364704132080078,0.06783294677734375,0.07204389572143555,0.05038809776306152,0.051103830337524414,0.05094099044799805,0.0262300968170166
0.037611961364746094,0.05415511131286621,0.04815387725830078,0.057662010192871094,0.06080794334411621,0.0990757942199707,0.063446044921875
0.04575991630554199,0.11875724792480469,0.1377122402191162,0.09792876243591309,0.10992622375488281,0.11724710464477539,0.07154202461242676
0.09198594093322754,0.12344503402709961,0.11258292198181152,0.11129975318908691,0.11105513572692871,0.11776089668273926,0.062168121337890625
0.09258389472961426,0.10323357582092285,0.11472415924072266,0.09627175331115723,0.0914309024810791,0.09933590888977051,0.05035400390625
0.1115562915802002,0.10659408569335938,0.07971000671386719,0.06469416618347168,0.05514883995056152,0.25568103790283203,0.23194479942321777
0.052160024642944336,0.05198216438293457,0.06439614295959473,0.11373209953308105,0.11321592330932617,0.08851313591003418,0.04895591735839844
0.04213309288024902,0.05225515365600586,0.050762176513671875,0.049706220626831055,0.0482480525970459,0.05016684532165527,0.028723955154418945
0.04181385040283203,0.05031299591064453,0.05722975730895996,0.047193050384521484,0.05281805992126465,0.08169293403625488,0.04859590530395508
0.06684422492980957,0.08586335182189941,0.1024618148803711,0.07590293884277344,0.06999802589416504,0.08273792266845703,0.044104814529418945
0.06710290908813477,0.0747678279876709,0.24634194374084473,0.05968308448791504,0.08159089088439941,0.08805704116821289,0.043174028396606445
0.051141977310180664,0.0742039680480957,0.13998007774353027,0.06036376953125,0.05598902702331543,0.16352486610412598,0.03199577331542969
0.04104185104370117,0.0895240306854248,0.14600300788879395,0.08019614219665527,0.09515976905822754,0.09096598625183105,0.038375139236450195
0.04496622085571289,0.062174081802368164,0.0583500862121582,0.052695274353027344,0.05692005157470703,0.09099602699279785,0.05489778518676758
0.08335471153259277,0.1006619930267334,0.21558189392089844,0.09187102317810059,0.07454490661621094,0.06018209457397461,0.029922008514404297
0.04474592208862305,0.6076071262359619,0.48368000984191895,0.27215099334716797,0.07463884353637695,0.05291914939880371,0.0257418155670166
0.03679776191711426,0.05375480651855469,0.055696964263916016,0.04769611358642578,0.05180811882019043,0.27167201042175293,0.045287370681762695
0.05153322219848633,0.056694984436035156,0.0558772087097168,0.04981207847595215,0.04679393768310547,0.05010199546813965,0.026071786880493164
0.036665916442871094,0.06049609184265137,0.05614614486694336,0.06375694274902344,0.048497915267944336,0.05706191062927246,0.02806997299194336
0.050334930419921875,0.06607580184936523,0.0673820972442627,0.05655717849731445,0.08762192726135254,0.08853602409362793,0.033403873443603516
0.04396224021911621,0.06255483627319336,0.07492566108703613,0.07208704948425293,0.05161881446838379,0.05563211441040039,0.03332400321960449
0.0514678955078125,0.06883883476257324,0.07020187377929688,0.05464792251586914,0.18363213539123535,0.07669591903686523,0.027615070343017578
0.049089670181274414,0.07998991012573242,0.06682395935058594,0.04812169075012207,0.04841303825378418,0.05028986930847168,0.027263879776000977
0.04041910171508789,0.05139303207397461,0.06857132911682129,0.06891083717346191,0.0688638687133789,0.06817007064819336,0.03796100616455078
0.06030893325805664,0.062148094177246094,0.06643009185791016,0.06937909126281738,0.05741691589355469,0.06728911399841309,0.03533291816711426
0.0572359561920166,0.07180428504943848,0.05860304832458496,0.04828786849975586,0.050750017166137695,0.05020475387573242,0.02561211585998535
0.03664684295654297,0.05454397201538086,0.05363798141479492,0.05375504493713379,0.05118203163146973,0.0634908676147461,0.03696703910827637
0.0664358139038086,0.10131978988647461,0.0803070068359375,0.07924771308898926,0.08866500854492188,0.06846475601196289,0.03320479393005371
0.047592878341674805,0.06834912300109863,0.06480884552001953,0.06001687049865723,0.0567779541015625,0.07149910926818848,0.03195381164550781
0.06043291091918945,0.07309126853942871,0.05768299102783203,0.06059074401855469,0.062116146087646484,0.06537699699401855,0.030481815338134766
0.04078388214111328,0.05458712577819824,0.0586090087890625,0.05665898323059082,0.06573200225830078,0.06639289855957031,0.034243106842041016
0.06417703628540039,0.06905293464660645,0.06668686866760254,0.060957908630371094,0.07667422294616699,0.06937193870544434,0.02488994598388672
0.03762483596801758,0.05190896987915039,0.04800271987915039,0.04730701446533203,0.04769277572631836,0.05229306221008301,0.027373075485229492
0.0384979248046875,0.050187110900878906,0.05250215530395508,0.04489302635192871,0.04954791069030762,0.051612138748168945,0.025286197662353516
0.03702402114868164,0.04891204833984375,0.047228336334228516,0.04716205596923828,0.04686594009399414,0.05173206329345703,0.032644033432006836
0.04321694374084473,0.06139087677001953,0.11928701400756836,0.1118917465209961,0.08575916290283203,0.09667420387268066,0.04616808891296387
0.05846071243286133,0.0678870677947998,0.08553886413574219,0.06350421905517578,0.055750131607055664,0.0806279182434082,0.05030393600463867
0.044438838958740234,0.06558012962341309,0.06471395492553711,0.06542277336120605,0.059964895248413086,0.06445121765136719,0.03661680221557617
0.06111311912536621,0.06067800521850586,0.0718698501586914,0.06049776077270508,0.060968875885009766,0.05407118797302246,0.04021477699279785
0.04923701286315918,0.07281184196472168,0.08934497833251953,0.07529902458190918,0.04645228385925293,0.0500950813293457,0.025675058364868164
0.040135860443115234,0.04996895790100098,0.04938697814941406,0.0452580451965332,0.06525802612304688,0.05794692039489746,0.0264589786529541
0.04003310203552246,0.052136898040771484,0.050248146057128906,0.0489652156829834,0.045831918716430664,0.050562143325805664,0.02472400665283203
0.04090690612792969,0.06388998031616211,0.20535874366760254,0.05357217788696289,0.04817700386047363,0.05058717727661133,0.025624752044677734
0.036966800689697266,0.05138993263244629,0.05712389945983887,0.0475163459777832,0.052869319915771484,0.06860995292663574,0.03461766242980957
0.05926799774169922,0.07653594017028809,0.05220508575439453,0.059297800064086914,0.051215171813964844,0.07094883918762207,0.03296494483947754
0.04827690124511719,0.11815810203552246,0.22719573974609375,0.10744094848632812,0.06963205337524414,0.06711721420288086,0.03792309761047363
0.05844402313232422,0.052948951721191406,0.06231284141540527,0.05526399612426758,0.055568695068359375,0.07588624954223633,0.0440518856048584
0.05056285858154297,0.07019400596618652,0.06052803993225098,0.06418323516845703,0.11394810676574707,0.06403207778930664,0.0388033390045166
0.04731297492980957,0.11094999313354492,0.24909734725952148,0.07825613021850586,0.10072922706604004,0.0959467887878418,0.049015045166015625
0.08408236503601074,0.0807650089263916,0.07811307907104492,0.0943598747253418,0.0573270320892334,0.07316184043884277,0.0475921630859375
0.052147865295410156,0.09084606170654297,0.11483120918273926,0.12375116348266602,0.0646510124206543,0.06860804557800293,0.048338890075683594
0.057218074798583984,0.08801579475402832,0.06498503684997559,0.06443381309509277,0.06777286529541016,0.07411003112792969,0.05444622039794922
0.1271369457244873,0.08376502990722656,0.05902218818664551,0.050585269927978516,0.06543374061584473,0.07461309432983398,0.061007022857666016
0.18677210807800293,0.14391016960144043,0.08498311042785645,0.10025191307067871,0.527414083480835,0.2381269931793213,0.19167304039001465
0.10465073585510254,0.1921389102935791,0.09272384643554688,0.08281993865966797,0.07752394676208496,0.09500002861022949,0.04103708267211914
0.0868380069732666,0.1471879482269287,0.07275271415710449,0.06624889373779297,0.09835577011108398,0.1447749137878418,0.03798103332519531
0.08769822120666504,0.11415696144104004,0.09286379814147949,0.12382888793945312,0.06334280967712402,0.06733298301696777,0.05414700508117676
0.059478759765625,0.07185101509094238,0.05804109573364258,0.054778099060058594,0.05742478370666504,0.06483793258666992,0.02805781364440918
0.04322099685668945,0.05088996887207031,0.0559689998626709,0.05351996421813965,0.04671502113342285,0.05043506622314453,0.026437997817993164
0.03700709342956543,0.04692697525024414,0.05128312110900879,0.06242728233337402,0.050086021423339844,0.07396292686462402,0.03441810607910156
0.05645489692687988,0.10120391845703125,0.15902304649353027,0.16235923767089844,0.7017059326171875,0.5497510433197021,0.1773521900177002
0.17522597312927246,0.17665982246398926,0.09488892555236816,0.08687496185302734,0.18852806091308594,0.11188101768493652,0.04291391372680664
0.09306001663208008,0.09245514869689941,0.07733464241027832,0.04683423042297363,0.04971504211425781,0.060295820236206055,0.051434993743896484
0.11725211143493652,0.08323502540588379,0.04927515983581543,0.048351287841796875,0.05055522918701172,0.06791114807128906,0.03638195991516113
0.06325411796569824,0.10407805442810059,0.09920597076416016,0.07012295722961426,0.0595088005065918,0.06484794616699219,0.03815913200378418
0.05152487754821777,0.06507492065429688,0.08199596405029297,0.059426069259643555,0.053469181060791016,0.0574803352355957,0.03153634071350098
0.06360030174255371,0.06882715225219727,0.07056903839111328,0.06180882453918457,0.056481122970581055,0.07531332969665527,0.029829740524291992
0.03935980796813965,0.05262112617492676,0.04964280128479004,0.06236600875854492,0.05957984924316406,0.05979800224304199,0.051589012145996094
0.10518288612365723,0.06563806533813477,0.06262612342834473,0.06039595603942871,0.1316990852355957,0.13270902633666992,0.054415225982666016
0.09097528457641602,0.08494305610656738,0.09769868850708008,0.06166410446166992,0.06369185447692871,0.10996818542480469,0.0657341480255127
0.05151987075805664,0.06298398971557617,0.06206202507019043,0.061591148376464844,0.0651540756225586,0.06044888496398926,0.03505110740661621
0.05817604064941406,0.06997084617614746,0.06576299667358398,0.05386209487915039,0.05574989318847656,0.06513094902038574,0.03397321701049805
0.06923413276672363,0.0896461009979248,0.09252524375915527,0.06220078468322754,0.056498050689697266,0.07366180419921875,0.031105995178222656
0.04081988334655762,0.049093008041381836,0.05417990684509277,0.05154299736022949,0.05903506278991699,0.06676316261291504,0.026084184646606445
0.042489051818847656,0.06093597412109375,0.07066178321838379,0.07686614990234375,0.13979601860046387,0.15599298477172852,0.04750323295593262
0.069061279296875,0.05869102478027344,0.056285858154296875,0.1104588508605957,0.48639988899230957,0.10871219635009766,0.04570794105529785
0.062395334243774414,0.0759739875793457,0.06491589546203613,0.04895806312561035,0.04647397994995117,0.05231881141662598,0.026617050170898438
0.04031634330749512,0.047965049743652344,0.04909515380859375,0.04864788055419922,0.046441078186035156,0.05128598213195801,0.025532960891723633
0.039006948471069336,0.050572872161865234,0.04863309860229492,0.04960799217224121,0.04801464080810547,0.05286884307861328,0.031008005142211914
0.05321002006530762,0.10501623153686523,0.0647420883178711,0.06082010269165039,0.05826306343078613,0.05987906455993652,0.029732942581176758
0.044175148010253906,0.12430214881896973,0.19492602348327637,0.07177209854125977,0.051152944564819336,0.05346989631652832,0.026622295379638672
0.0367131233215332,0.04924488067626953,0.051733970642089844,0.051065921783447266,0.04573202133178711,0.05546212196350098,0.02793121337890625
0.03904294967651367,0.054843902587890625,0.05298876762390137,0.04643416404724121,0.07280492782592773,0.08001470565795898,0.041127920150756836
0.07344269752502441,0.08605504035949707,0.13178706169128418,0.08282685279846191,0.07626080513000488,0.10795402526855469,0.05266404151916504
0.06152200698852539,0.06513309478759766,0.22562813758850098,0.07077693939208984,0.056871891021728516,0.058094024658203125,0.02620410919189453
0.03978896141052246,0.04858589172363281,0.050019025802612305,0.04770398139953613,0.0532379150390625,0.06570792198181152,0.07156682014465332
0.12023091316223145,0.09369540214538574,0.06576013565063477,0.05496501922607422,0.0623929500579834,0.26711082458496094,0.07291388511657715
0.08795285224914551,0.11164999008178711,0.06785798072814941,0.04826188087463379,0.049382925033569336,0.05167222023010254,0.02597498893737793
0.038107872009277344,0.05070376396179199,0.04908585548400879,0.05869793891906738,0.20609712600708008,0.2653031349182129,0.035674095153808594
0.051187992095947266,0.32797884941101074,0.08173012733459473,0.07492899894714355,0.07085227966308594,0.0853872299194336,0.05727219581604004
0.11513710021972656,0.05313873291015625,0.05643796920776367,0.054344892501831055,0.07035493850708008,0.07956504821777344,0.03622603416442871
0.04874134063720703,0.057507991790771484,0.05928397178649902,0.05694890022277832,0.06124091148376465,0.05852508544921875,0.03242683410644531
0.04588890075683594,0.05919599533081055,0.05569005012512207,0.0770409107208252,0.0556180477142334,0.05625605583190918,0.03245878219604492
0.045781612396240234,0.06276392936706543,0.07430100440979004,0.08906006813049316,0.07941603660583496,0.0688025951385498,0.035856008529663086
0.0747220516204834,0.09428596496582031,0.07082915306091309,0.09536123275756836,0.07558488845825195,0.08057403564453125,0.03607296943664551
0.042243003845214844,0.05997824668884277,0.05695509910583496,0.06423211097717285,0.06081414222717285,0.08292460441589355,0.040273189544677734
0.06448793411254883,0.06543684005737305,0.06680178642272949,0.05642390251159668,0.05777716636657715,0.05865311622619629,0.03164196014404297
